,Path,Class,Length
252,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1161\1161_135206_1161-135206-0078.npy,0,656
253,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1161\1161_135206_1161-135206-0082.npy,0,927
254,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1161\1161_135206_1161-135206-0091.npy,0,1033
255,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1161\1161_135206_1161-135206-0104.npy,0,151
256,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1161\1161_135206_1161-135206-0116.npy,0,880
257,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1161\1161_135206_1161-135206-0123.npy,0,932
258,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1161\1161_135206_1161-135206-0128.npy,0,901
259,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_136599_1179-136599-0004.npy,0,1008
260,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_136599_1179-136599-0006.npy,0,894
261,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_136599_1179-136599-0008.npy,0,760
262,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_136599_1179-136599-0014.npy,0,814
263,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_136599_1179-136599-0022.npy,0,972
264,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_136599_1179-136599-0024.npy,0,916
265,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_136599_1179-136599-0034.npy,0,652
266,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_138367_1179-138367-0009.npy,0,948
267,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_138367_1179-138367-0020.npy,0,926
268,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_138367_1179-138367-0028.npy,0,467
269,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_138367_1179-138367-0038.npy,0,960
270,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_138367_1179-138367-0044.npy,0,968
271,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_139203_1179-139203-0005.npy,0,866
272,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_139203_1179-139203-0018.npy,0,795
273,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_139203_1179-139203-0020.npy,0,938
274,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_139203_1179-139203-0031.npy,0,971
275,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_139203_1179-139203-0033.npy,0,924
276,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_139203_1179-139203-0043.npy,0,889
277,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_139203_1179-139203-0046.npy,0,975
278,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1179\1179_139203_1179-139203-0047.npy,0,979
279,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135532_1184-135532-0009.npy,0,886
280,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135532_1184-135532-0027.npy,0,751
281,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135532_1184-135532-0038.npy,0,179
282,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135536_1184-135536-0004.npy,0,945
283,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135536_1184-135536-0012.npy,0,958
284,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135536_1184-135536-0014.npy,0,845
285,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135536_1184-135536-0019.npy,0,901
286,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135536_1184-135536-0025.npy,0,561
287,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135536_1184-135536-0033.npy,0,141
288,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135536_1184-135536-0040.npy,0,159
289,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135536_1184-135536-0042.npy,0,953
290,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135536_1184-135536-0046.npy,0,935
291,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135536_1184-135536-0058.npy,0,886
292,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135540_1184-135540-0005.npy,0,957
293,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135540_1184-135540-0013.npy,0,923
294,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135540_1184-135540-0020.npy,0,875
295,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135540_1184-135540-0031.npy,0,766
296,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135540_1184-135540-0033.npy,0,372
297,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135540_1184-135540-0037.npy,0,352
298,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135540_1184-135540-0038.npy,0,832
299,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1184\1184_135540_1184-135540-0045.npy,0,484
300,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0007.npy,0,942
301,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0015.npy,0,593
302,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0019.npy,0,926
303,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0020.npy,0,680
304,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0023.npy,0,916
305,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0032.npy,0,1006
306,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0048.npy,0,760
307,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0052.npy,0,921
308,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0056.npy,0,921
309,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0059.npy,0,972
310,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0068.npy,0,237
311,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0070.npy,0,127
312,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1374\1374_133833_1374-133833-0078.npy,0,966
313,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_130575_1403-130575-0000.npy,0,971
314,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_130575_1403-130575-0002.npy,0,918
315,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_130575_1403-130575-0006.npy,0,948
316,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_130575_1403-130575-0007.npy,0,429
317,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_130575_1403-130575-0008.npy,0,993
318,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_135907_1403-135907-0002.npy,0,960
319,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_135907_1403-135907-0003.npy,0,907
320,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_135907_1403-135907-0007.npy,0,876
321,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_135907_1403-135907-0016.npy,0,943
322,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_135907_1403-135907-0022.npy,0,431
323,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_138552_1403-138552-0000.npy,0,647
324,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_138552_1403-138552-0027.npy,0,498
325,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1403\1403_138552_1403-138552-0028.npy,0,893
326,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1414\1414_130538_1414-130538-0006.npy,0,979
327,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1414\1414_130538_1414-130538-0008.npy,0,966
328,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1414\1414_130538_1414-130538-0011.npy,0,987
329,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1414\1414_130538_1414-130538-0025.npy,0,938
330,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_1061_1430-1061-0006.npy,0,950
331,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_1061_1430-1061-0013.npy,0,899
332,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_1061_1430-1061-0028.npy,0,427
333,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_1061_1430-1061-0029.npy,0,403
334,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_1061_1430-1061-0030.npy,0,986
335,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_1061_1430-1061-0034.npy,0,910
336,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_1061_1430-1061-0050.npy,0,914
337,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_1061_1430-1061-0051.npy,0,929
338,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_139231_1430-139231-0002.npy,0,907
339,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_139231_1430-139231-0003.npy,0,874
340,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_139231_1430-139231-0007.npy,0,867
341,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_139231_1430-139231-0014.npy,0,864
342,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_139231_1430-139231-0032.npy,0,813
343,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_139231_1430-139231-0043.npy,0,498
344,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_139231_1430-139231-0050.npy,0,747
345,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1430\1430_139231_1430-139231-0051.npy,0,875
346,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1444\1444_133287_1444-133287-0007.npy,0,391
347,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1444\1444_133287_1444-133287-0028.npy,0,320
348,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1444\1444_133287_1444-133287-0032.npy,0,237
349,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1444\1444_133287_1444-133287-0033.npy,0,325
350,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1444\1444_133287_1444-133287-0034.npy,0,152
351,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1444\1444_133287_1444-133287-0043.npy,0,940
352,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1444\1444_133287_1444-133287-0064.npy,0,788
353,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1444\1444_133287_1444-133287-0070.npy,0,138
354,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1444\1444_133287_1444-133287-0072.npy,0,631
355,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1444\1444_133287_1444-133287-0073.npy,0,201
356,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1469\1469_163403_1469-163403-0003.npy,0,785
357,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1469\1469_163403_1469-163403-0013.npy,0,861
358,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1469\1469_163403_1469-163403-0020.npy,0,876
359,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1469\1469_163403_1469-163403-0025.npy,0,586
360,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1469\1469_163403_1469-163403-0035.npy,0,818
361,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1469\1469_163403_1469-163403-0038.npy,0,585
362,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1469\1469_163403_1469-163403-0041.npy,0,244
363,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1469\1469_163403_1469-163403-0046.npy,0,176
364,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1469\1469_163403_1469-163403-0049.npy,0,711
365,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1469\1469_168608_1469-168608-0005.npy,0,249
366,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1469\1469_168608_1469-168608-0012.npy,0,490
367,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125737_147-125737-0000.npy,0,298
368,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125737_147-125737-0015.npy,0,170
369,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125737_147-125737-0030.npy,0,313
370,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125737_147-125737-0035.npy,0,370
371,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125737_147-125737-0045.npy,0,421
372,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125737_147-125737-0048.npy,0,169
373,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125737_147-125737-0058.npy,0,401
374,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125737_147-125737-0061.npy,0,189
375,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125737_147-125737-0071.npy,0,397
376,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125737_147-125737-0076.npy,0,178
377,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125761_147-125761-0006.npy,0,181
378,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125761_147-125761-0008.npy,0,162
379,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\147\147_125761_147-125761-0012.npy,0,178
380,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_128275_1474-128275-0006.npy,0,913
381,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_128275_1474-128275-0012.npy,0,886
382,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_128275_1474-128275-0016.npy,0,909
383,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_128275_1474-128275-0019.npy,0,880
384,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_128275_1474-128275-0024.npy,0,855
385,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_128275_1474-128275-0030.npy,0,950
386,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_128275_1474-128275-0038.npy,0,336
387,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_128275_1474-128275-0039.npy,0,919
388,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_128276_1474-128276-0035.npy,0,826
389,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_172821_1474-172821-0001.npy,0,933
390,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_172821_1474-172821-0007.npy,0,991
391,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_172821_1474-172821-0011.npy,0,1026
392,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_172821_1474-172821-0013.npy,0,976
393,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_172821_1474-172821-0017.npy,0,998
394,C:\Users\boris\Documents\notebok\госзнак\train\train\clean\1474\1474_172821_1474-172821-0028.npy,0,955
